timestamp,label_id,session,temperature,humidity,day_of_week,hour_of_day,outside_temp,outside_humidity,outside_pressure,delta_temp,delta_humidity
2026-01-07 04:56:02,20260107_045602,20260107_045602,22.2,50.0,Wednesday,4,,,,,
2026-01-07 05:06:10,20260107_050610,20260107_050610,22.2,50.0,Wednesday,5,,,,,
2026-01-07 05:16:17,20260107_051617,20260107_051617,22.2,50.0,Wednesday,5,,,,,
2026-01-07 05:26:25,20260107_052625,20260107_052625,22.2,50.0,Wednesday,5,,,,,
2026-01-07 05:36:32,20260107_053632,20260107_053632,21.8,50.0,Wednesday,5,,,,,
2026-01-07 05:46:40,20260107_054640,20260107_054640,21.8,50.0,Wednesday,5,,,,,
2026-01-07 05:56:47,20260107_055647,20260107_055647,21.8,50.0,Wednesday,5,,,,,
2026-01-07 06:06:55,20260107_060655,20260107_060655,21.8,50.0,Wednesday,6,,,,,
2026-01-07 06:17:03,20260107_061703,20260107_061703,21.8,50.0,Wednesday,6,,,,,
2026-01-07 06:27:10,20260107_062710,20260107_062710,21.8,50.0,Wednesday,6,,,,,
2026-01-07 06:37:11,20260107_063711,20260107_063711,21.8,50.0,Wednesday,6,10,80,1026,11.8,-30.0
2026-01-07 06:47:13,20260107_064713,20260107_064713,21.8,50.0,Wednesday,6,9,80,1026,12.8,-30.0
2026-01-07 06:57:14,20260107_065714,20260107_065714,21.8,50.0,Wednesday,6,9,82,1026,12.8,-32.0
2026-01-07 07:07:15,20260107_070715,20260107_070715,21.8,50.0,Wednesday,7,9,82,1026,12.8,-32.0
2026-01-07 07:17:17,20260107_071717,20260107_071717,21.8,50.0,Wednesday,7,10,82,1026,11.8,-32.0
2026-01-07 07:27:18,20260107_072718,20260107_072718,21.8,50.0,Wednesday,7,10,82,1026,11.8,-32.0
